#CODE;ENGLISH;FRENCH;GERMAN;;SPANISH;;;;;;;;;x
b_uyujyjyuio;uyujyjyuio;uyujyjyuio;uyujyjyuio;;uyujyjyuio;;;;;;;;;x
b_uyujyjyuio_adj;uyujyjian;;uyujyjer;;;;;;;;;;;x
b_w;w;w;w;;w;;;;;;;;;x
b_w_adj;wian;;wer;;;;;;;;;;;x
b_wadawd;wadawd;wadawd;wadawd;;wadawd;;;;;;;;;x
b_wadawd_adj;wadawdian;;wadawder;;;;;;;;;;;x
b_wdawdaw;wdawdaw;wdawdaw;wdawdaw;;wdawdaw;;;;;;;;;x
b_wdawdaw_adj;wdawdawian;;wdawdawer;;;;;;;;;;;x
b_wdd;wdd;wdd;wdd;;wdd;;;;;;;;;x
b_wdd_adj;wddian;;wdder;;;;;;;;;;;x
b_wdg;wdg;wdg;wdg;;wdg;;;;;;;;;x
b_wdg_adj;wdgian;;wdger;;;;;;;;;;;x
b_wdqwd;wdqwd;wdqwd;wdqwd;;wdqwd;;;;;;;;;x
b_wdqwd_adj;wdqwdian;;wdqwder;;;;;;;;;;;x
b_wduahduia;wduahduia;wduahduia;wduahduia;;wduahduia;;;;;;;;;x
b_wduahduia_adj;wduahduian;;wduahder;;;;;;;;;;;x
b_wdw;wdw;wdw;wdw;;wdw;;;;;;;;;x
b_wdw_adj;wdwian;;wdwer;;;;;;;;;;;x
b_weasdwddw;weasdwddw;weasdwddw;weasdwddw;;weasdwddw;;;;;;;;;x
b_weasdwddw_adj;weasdwddwian;;weasdwddwer;;;;;;;;;;;x
b_well;well;well;well;;well;;;;;;;;;x
b_well_adj;wellian;;weller;;;;;;;;;;;x
b_wewew;wewew;wewew;wewew;;wewew;;;;;;;;;x
b_wewew_adj;wewewian;;wewewer;;;;;;;;;;;x
b_wewewewew;wewewewew;wewewewew;wewewewew;;wewewewew;;;;;;;;;x
b_wewewewew_adj;wewewewewian;;wewewewewer;;;;;;;;;;;x
b_wfwfwefw;wfwfwefw;wfwfwefw;wfwfwefw;;wfwfwefw;;;;;;;;;x
b_wfwfwefw_adj;wfwfwefwian;;wfwfwefwer;;;;;;;;;;;x
b_wien;Wien;Wien;Wien;;Wien;;;;;;;;;x
b_wien_adj;Wienian;;wiener;;;;;;;;;;;x
b_wkdaioa;wkdaioa;wkdaioa;wkdaioa;;wkdaioa;;;;;;;;;x
b_wkdaioa_adj;wkdaioan;;wkder;;;;;;;;;;;x
b_wow;wow;wow;wow;;wow;;;;;;;;;x
b_wow_adj;wowian;;wower;;;;;;;;;;;x
b_wr_neustadt;Wr. Neustadt;Wr. Neustadt;Wr. Neustadt;;Wr. Neustadt;;;;;;;;;x
b_wr_neustadt_adj;Wr. Neustadtian;;Wr. Neustadter;;;;;;;;;;;x
b_wrtyh;wrtyh;wrtyh;wrtyh;;wrtyh;;;;;;;;;x
b_wrtyh_adj;wrtyhian;;wrtyher;;;;;;;;;;;x
b_wsa;Wsa;Wsa;Wsa;;Wsa;;;;;;;;;x
b_wsa_adj;Wsan;;wser;;;;;;;;;;;x
b_xaxw;xaxw;xaxw;xaxw;;xaxw;;;;;;;;;x
b_xaxw_adj;xaxwian;;xaxwer;;;;;;;;;;;x
b_xczsaz;xczsaz;xczsaz;xczsaz;;xczsaz;;;;;;;;;x
b_xczsaz_adj;xczsazian;;xczsazer;;;;;;;;;;;x
b_xczxcsdfzsd;xczxcsdfzsd;xczxcsdfzsd;xczxcsdfzsd;;xczxcsdfzsd;;;;;;;;;x
b_xczxcsdfzsd_adj;xczxcsdfzsdian;;xczxcsdfzsder;;;;;;;;;;;x
b_xxx;xxx;xxx;xxx;;xxx;;;;;;;;;x
b_xxx_adj;xxxian;;xxxer;;;;;;;;;;;x
b_xzxc;xzxc;xzxc;xzxc;;xzxc;;;;;;;;;x
b_xzxc_adj;xzxcian;;xzxcer;;;;;;;;;;;x
b_ye;ye;ye;ye;;ye;;;;;;;;;x
b_ye_adj;yean;;er;;;;;;;;;;;x
b_yiyjjyhyrt;yiyjjyhyrt;yiyjjyhyrt;yiyjjyhyrt;;yiyjjyhyrt;;;;;;;;;x
b_yiyjjyhyrt_adj;yiyjjyhyrtian;;yiyjjyhyrter;;;;;;;;;;;x
b_ylt;ylt;ylt;ylt;;ylt;;;;;;;;;x
b_ylt_adj;yltian;;ylter;;;;;;;;;;;x
b_yuyuyjy;yuyuyjy;yuyuyjy;yuyuyjy;;yuyuyjy;;;;;;;;;x
b_yuyuyjy_adj;yuyuyjian;;yuyuyjer;;;;;;;;;;;x
b_yyy;yyy;yyy;yyy;;yyy;;;;;;;;;x
b_yyy_adj;yyian;;yyer;;;;;;;;;;;x
b_z;z;z;z;;z;;;;;;;;;x
b_z_adj;zian;;zer;;;;;;;;;;;x
b_zxc;zxc;zxc;zxc;;zxc;;;;;;;;;x
b_zxc_adj;zxcian;;zxcer;;;;;;;;;;;x
b_zxcszgbzsjck;zxcszgbzsjck;zxcszgbzsjck;zxcszgbzsjck;;zxcszgbzsjck;;;;;;;;;x
b_zxcszgbzsjck_adj;zxcszgbzsjckian;;zxcszgbzsjcker;;;;;;;;;;;x
b_zxss;zxss;zxss;zxss;;zxss;;;;;;;;;x
b_zxss_adj;zxssian;;zxsser;;;;;;;;;;;x
